sector,camera,ccd,cut,objid,eventid,xccd,yccd,snr_psf,psf_like,psf_stacked,frame_duration,variable,gaia_id,gaia_color,dx,dy
31,4,3,39,157,33,1761,1202,26.54455,0.9970575,1,37,0,5266486669270812928,0.8787435,-0.04181725,0.08732078
31,4,3,39,157,35,1761,1202,26.19468,0.9904617,1,37,0,5266486669270812928,0.8787435,-0.04981459,-0.02635485
31,4,3,39,157,36,1761,1202,23.60071,0.9885963,1,37,0,5266486669270812928,0.8787435,-0.03592061,-0.1183424
31,4,3,39,157,37,1761,1202,17.00451,0.9731468,1,36,0,5266486669270812928,0.8787435,0.007904749,-0.1374995
31,4,3,39,157,38,1761,1202,19.2095,0.9903377,1,33,0,5266486669270812928,0.8787435,-0.04965475,-0.1230959
31,4,3,39,381,1,1682,1179,11.99687,0.993056,0,5,0,5266043291210051840,1.553106,-0.03176473,0.02148157
31,4,3,39,880,1,1726,1133,20.21639,0.9928622,0,3,0,5266410287572162944,2.881157,-0.05494508,-0.03219014
31,4,3,39,910,1,1730,1136,5.517818,0.9683976,1,6,0,5266411180925359488,1.986253,0.01459064,0.1098692
31,4,3,39,913,1,1785,1141,7.412271,0.9690259,0,4,0,5266430422378884608,2.886211,0.02491973,0.03656728
31,4,3,40,786,2,1893,1105,16.19178,0.9920143,0,3,0,5266466671902582400,2.493213,0.009784021,0.02661205
31,4,3,41,7,87,249,1524,52.72715,0.9984839,1,21,1,4628067852624828672,0.507907,0.05234984,0.04066673
31,4,3,41,16,175,272,1487,36.28616,0.9959292,1,9,1,4628051016353135360,1.147704,0.01078881,0.01624833
31,4,3,41,190,2,139,1406,10.29696,0.9849296,0,13,0,4627642685222056064,1.743085,0.08327618,-0.01650087
31,4,3,41,212,1,70,1305,21.52428,0.9952484,1,15,0,4627494526030749056,0.959548,0.108254,0.06391276
31,4,3,41,289,1,244,1424,4.877874,0.9393891,1,3,0,4625018352828532480,2.703079,0.07001558,0.08858197
31,4,3,41,296,1,273,1282,40.48835,0.9972148,0,5,0,4624935653235224064,3.273432,0.09949351,0.07259225
31,4,3,41,536,4,93,1514,11.22386,0.9763577,1,15,0,4627714256556951680,3.062579,0.1310166,0.02900639
31,4,3,41,593,1,239,1517,4.549678,0.9417639,0,6,0,4628066065917545216,2.181822,-0.1598459,-0.1085404
31,4,3,42,2,145,454,1374,55.32959,0.9973103,1,10,1,4625094459648904832,0.960144,0.02255784,-0.01594282
31,4,3,42,2,147,454,1374,52.99584,0.9951176,1,11,1,4625094459648904832,0.960144,0.02257023,-0.002057709
31,4,3,42,2,153,454,1374,49.77553,0.997112,1,11,1,4625094459648904832,0.960144,0.02257281,0.01123891
31,4,3,42,2,155,454,1374,66.44021,0.9988563,1,11,1,4625094459648904832,0.960144,0.004967992,0.01288036
31,4,3,42,2,187,454,1374,70.77488,0.9987992,1,11,1,4625094459648904832,0.960144,0.01291253,0.03348607
31,4,3,42,2,193,454,1374,75.60105,0.9985711,1,11,1,4625094459648904832,0.960144,0.01201615,0.04839789
31,4,3,42,2,195,454,1374,74.04256,0.998942,1,11,1,4625094459648904832,0.960144,0.01886184,0.02221571
31,4,3,42,2,219,454,1374,62.51152,0.9965806,1,11,1,4625094459648904832,0.960144,0.02254818,0.0207338
31,4,3,42,2,225,454,1374,69.71631,0.9977507,1,11,1,4625094459648904832,0.960144,0.0225626,0.009637193
31,4,3,42,2,227,454,1374,85.09265,0.9969214,1,11,1,4625094459648904832,0.960144,0.02254616,0.04363441
31,4,3,42,2,228,454,1374,81.54723,0.9976804,1,13,1,4625094459648904832,0.960144,0.02254842,0.04038975
31,4,3,42,2,229,454,1374,65.84269,0.9972377,1,12,1,4625094459648904832,0.960144,0.02257237,0.03935781
31,4,3,42,3,86,341,1455,84.19973,0.997308,1,25,1,4625134493041537920,0.66973,-0.04437607,-0.02103545
31,4,3,42,3,101,341,1455,67.16991,0.9927854,1,25,1,4625134493041537920,0.66973,-0.0443985,-0.03771294
31,4,3,42,3,104,341,1455,74.74764,0.9957317,1,25,1,4625134493041537920,0.66973,-0.0291981,-0.01338614
31,4,3,42,7,52,540,1307,61.78514,0.9924408,1,17,1,4648867073570738816,0.752162,-0.07058603,-0.03140402
31,4,3,43,186,1,691,1355,3.733136,0.8754397,0,9,0,4649021481936952192,1.176088,0.1691325,0.1141591
31,4,3,43,371,1,731,1283,7.882599,0.9553513,0,7,0,4648251308403154176,3.01688,0.03951228,0.1048803
31,4,3,43,615,3,560,1349,12.53648,0.9894693,1,11,0,4648923904577959936,2.397865,0.05531979,0.07501522
31,4,3,44,92,24,1015,1290,10.10322,0.9487598,1,35,0,4650057260552262912,0.681291,0.02166644,0.02223572
31,4,3,44,190,4,1031,1388,13.2908,0.991321,1,31,0,4650261219962135424,0.917869,0.1015636,0.08255121
31,4,3,44,481,1,827,1323,9.102941,0.9907234,1,8,0,4648666580201033216,2.085716,0.1257459,0.07866695
31,4,3,45,2,169,1257,1448,28.92812,0.9935901,1,12,1,4650636801956920064,0.931299,-0.05066422,-0.04776767
31,4,3,45,2,170,1257,1448,22.26571,0.9938364,1,12,1,4650636801956920064,0.931299,-0.04110314,-0.04779342
31,4,3,45,2,175,1257,1448,26.99824,0.9939188,1,12,1,4650636801956920064,0.931299,-0.05056682,-0.0477702
31,4,3,45,2,222,1257,1448,21.17432,0.9904357,1,12,1,4650636801956920064,0.931299,0.02325265,-0.06063193
31,4,3,45,15,5,1209,1379,39.23707,0.9902349,1,13,1,4650553071579502848,1.000829,0.1166353,0.09676952
31,4,3,45,15,6,1209,1379,29.39436,0.9928639,1,11,1,4650553071579502848,1.000829,0.1224013,0.03986185
31,4,3,45,15,11,1209,1379,44.97752,0.9890488,1,13,1,4650553071579502848,1.000829,0.1109956,0.09868673
31,4,3,45,15,12,1209,1379,34.51209,0.9899334,1,11,1,4650553071579502848,1.000829,0.09477528,0.0916628
31,4,3,45,15,33,1209,1379,43.75521,0.99694,1,13,1,4650553071579502848,1.000829,0.01129874,0.03122881
31,4,3,45,15,39,1209,1379,43.10661,0.9949962,1,13,1,4650553071579502848,1.000829,0.04904832,0.07364113
31,4,3,45,15,45,1209,1379,38.74386,0.9949136,1,13,1,4650553071579502848,1.000829,0.06272674,0.05933455
31,4,3,45,15,49,1209,1379,46.20091,0.9951076,1,13,1,4650553071579502848,1.000829,0.07281963,0.06387849
31,4,3,45,15,50,1209,1379,31.77567,0.9930765,1,11,1,4650553071579502848,1.000829,0.07037572,0.07416524
31,4,3,45,15,63,1209,1379,40.06029,0.9932241,1,13,1,4650553071579502848,1.000829,0.04945529,0.07546382
31,4,3,45,15,82,1209,1379,26.25836,0.9893035,1,11,1,4650553071579502848,1.000829,0.1224015,0.07858626
31,4,3,45,15,83,1209,1379,37.16051,0.9948342,1,13,1,4650553071579502848,1.000829,0.08350953,0.04202982
31,4,3,45,15,88,1209,1379,30.14448,0.9935213,1,11,1,4650553071579502848,1.000829,0.05836264,0.04863116
31,4,3,45,15,89,1209,1379,44.27749,0.994029,1,12,1,4650553071579502848,1.000829,0.08420104,0.0575603
31,4,3,45,15,99,1209,1379,35.45946,0.9973551,1,13,1,4650553071579502848,1.000829,0.02696679,0.01359873
31,4,3,45,15,105,1209,1379,27.38156,0.9963072,1,13,1,4650553071579502848,1.000829,0.03293869,-0.01727282
31,4,3,45,15,106,1209,1379,19.95409,0.9894713,1,11,1,4650553071579502848,1.000829,0.02824067,-0.06850342
31,4,3,45,15,116,1209,1379,31.93302,0.9955443,1,10,1,4650553071579502848,1.000829,0.01129076,0.02763675
31,4,3,45,15,117,1209,1379,40.37189,0.9928078,1,13,1,4650553071579502848,1.000829,0.08169999,0.08657997
31,4,3,45,15,121,1209,1379,35.99467,0.9945122,1,13,1,4650553071579502848,1.000829,0.07262813,0.06888569
31,4,3,45,15,122,1209,1379,27.90108,0.9946069,1,11,1,4650553071579502848,1.000829,0.03915397,0.04141596
31,4,3,45,15,123,1209,1379,40.49195,0.9892441,1,13,1,4650553071579502848,1.000829,0.104665,0.1022497
31,4,3,45,15,128,1209,1379,33.24781,0.9953656,1,12,1,4650553071579502848,1.000829,0.02614218,0.05884578
31,4,3,45,15,129,1209,1379,44.01782,0.9940781,1,12,1,4650553071579502848,1.000829,0.05611444,0.07057156
31,4,3,45,547,1,1321,1316,8.201397,0.9331071,1,7,0,5265911143657116672,2.828009,0.05781315,0.08171974
31,4,3,45,779,1,1179,1374,4.338602,0.8909016,0,2,0,4650222049852194176,0.553237,-0.2882925,0.01088086
31,4,3,46,449,1,1418,1381,8.176539,0.9546432,1,7,0,5266141628779985408,2.001369,-0.07278993,0.0094365
31,4,3,47,1,132,1625,1283,151.3117,0.9960337,1,15,1,5266269923742586496,0.728105,-0.01156741,-0.004135248
31,4,3,47,1,133,1625,1283,142.2871,0.9957822,1,16,1,5266269923742586496,0.728105,-0.01020721,-0.007438275
31,4,3,47,1,203,1625,1283,129.8492,0.9941261,1,16,1,5266269923742586496,0.728105,-0.02388182,-0.03565153
31,4,3,47,191,1,1749,1299,10.45533,0.9918251,0,3,1,5266365860436484096,2.153302,0.03353859,0.0953055
31,4,3,48,20,2,1891,1340,100.5195,0.9944065,1,22,1,5278800920325714816,0.517458,-0.03972472,-0.02954338
31,4,3,48,20,6,1891,1340,107.668,0.9943227,1,23,1,5278800920325714816,0.517458,-0.05260506,-0.02955828
31,4,3,48,20,26,1891,1340,106.7372,0.9960733,1,23,1,5278800920325714816,0.517458,-0.01928114,0.001441435
31,4,3,48,20,32,1891,1340,95.31949,0.9953476,1,23,1,5278800920325714816,0.517458,-0.01719981,0.008934262
31,4,3,48,20,38,1891,1340,75.94435,0.9913559,1,21,1,5278800920325714816,0.517458,0.009477543,0.07104437
31,4,3,48,722,2,1915,1356,13.33616,0.9836165,1,5,0,5278853735543123328,3.063353,0.09117876,0.01455497
31,4,3,48,722,4,1915,1356,11.94337,0.9788374,0,9,0,5278853735543123328,3.063353,0.09117876,0.06827227
31,4,3,48,842,1,1896,1315,14.41396,0.9911272,1,5,0,5278788726918062080,1.268688,0.01040005,0.112379
31,4,3,49,6,29,76,1661,67.88662,0.9988536,1,15,1,4627940481074479360,0.880031,-0.002745941,0.001294855
31,4,3,49,6,30,76,1661,86.5786,0.9993243,1,17,1,4627940481074479360,0.880031,-0.005763402,0.008047072
31,4,3,49,6,38,76,1661,88.84143,0.9992089,1,16,1,4627940481074479360,0.880031,0.0007719052,-0.00104848
31,4,3,49,6,41,76,1661,69.63769,0.999333,1,15,1,4627940481074479360,0.880031,-0.001019822,0.009190648
31,4,3,49,6,42,76,1661,77.13651,0.9986636,1,17,1,4627940481074479360,0.880031,0.01975458,0.0005990305
31,4,3,49,6,58,76,1661,67.67026,0.9970117,1,16,1,4627940481074479360,0.880031,-0.03319451,0.04869925
31,4,3,49,6,70,76,1661,85.32347,0.999409,1,17,1,4627940481074479360,0.880031,0.002095291,0.02464086
31,4,3,49,6,98,76,1661,77.17571,0.9977736,1,16,1,4627940481074479360,0.880031,0.09456048,-0.001446397
31,4,3,49,246,1,189,1684,22.16555,0.9970047,0,7,0,4628335854288690944,3.47488,0.0892408,0.0655465
31,4,3,50,4,164,547,1549,38.22875,0.9949719,1,12,1,4649190467431283328,1.011225,-0.03864074,-0.02189093
31,4,3,50,4,165,547,1549,15.92772,0.9853165,1,7,1,4649190467431283328,1.011225,-0.102886,-0.08794419
31,4,3,50,4,223,547,1549,18.06931,0.9916475,1,8,1,4649190467431283328,1.011225,0.008225142,-0.0141735
31,4,3,50,4,249,547,1549,27.69468,0.994069,1,12,1,4649190467431283328,1.011225,-0.09719415,-0.06151162
31,4,3,50,4,292,547,1549,16.93039,0.9860409,1,9,1,4649190467431283328,1.011225,0.008225448,-0.01421007
31,4,3,50,4,300,547,1549,18.78792,0.9816638,1,8,1,4649190467431283328,1.011225,0.02886872,-0.01563084
31,4,3,50,87,13,472,1734,22.86231,0.9958945,1,36,0,4652284974186606976,1.09127,-0.02830879,-0.02712736
31,4,3,50,428,1,490,1582,8.106413,0.9778655,0,4,0,4649233687687386624,3.304321,0.07777653,0.08946192
31,4,3,50,699,1,439,1659,5.925803,0.9647786,0,5,0,4652234980767588352,2.24715,0.01222112,-0.07469184
31,4,3,51,113,23,703,1678,20.07001,0.9917247,1,3,0,4649715243721247616,3.077939,0.05108823,0.05151486
31,4,3,51,113,37,704,1678,45.1952,0.9970922,1,5,0,4649715243721247616,3.077939,0.1387889,0.05150633
31,4,3,51,162,6,675,1541,10.3829,0.9860169,0,3,0,4649118861736994432,2.612126,-0.05851802,-0.05330447
31,4,3,51,664,1,644,1615,12.98549,0.9753611,1,13,0,4649325776084225792,1.424149,0.05401397,-0.05391879
31,4,3,51,669,1,754,1749,24.8484,0.9968855,0,11,0,4649755204094202880,3.447529,0.03155805,-0.02558362
31,4,3,52,1,153,816,1618,133.3715,0.9937935,1,12,1,4649622953460835456,0.939467,-0.0444304,-0.06341384
31,4,3,52,1,154,816,1618,133.5088,0.9948144,1,12,1,4649622953460835456,0.939467,-0.04146232,-0.06344651
31,4,3,52,1,155,816,1618,127.624,0.9941923,1,12,1,4649622953460835456,0.939467,-0.0486477,-0.0633671
31,4,3,52,1,160,816,1618,144.1348,0.9952754,1,12,1,4649622953460835456,0.939467,-0.03786477,-0.05607108
31,4,3,52,1,161,816,1618,133.5333,0.9950846,1,12,1,4649622953460835456,0.939467,-0.03800597,-0.0577478
31,4,3,52,307,1,929,1576,6.201631,0.9715985,1,2,0,4649596805699677440,2.787395,0.02459028,0.06902948
31,4,3,52,307,3,929,1576,6.439945,0.9691338,0,2,0,4649596805699677440,2.787395,0.02458541,0.06902458
31,4,3,52,307,5,929,1576,52.33919,0.9950836,0,7,0,4649596805699677440,2.787395,0.02461282,-0.01485518
31,4,3,52,475,1,866,1661,8.26012,0.9848306,0,6,0,4649658069113266304,3.791493,0.1077042,0.1995442
31,4,3,52,1043,1,841,1665,8.282784,0.9870034,1,7,0,4649645218571099904,2.832665,0.03938749,0.07828208
31,4,3,52,1066,1,992,1762,4.689828,0.9676408,1,4,0,4651214737068660352,1.494546,0.005701256,0.09876248
31,4,3,52,1083,1,894,1634,8.745485,0.9567727,1,7,0,4649659580941619840,3.044457,0.1034054,0.01127963
31,4,3,53,2,99,1216,1656,81.36351,0.9977672,1,19,1,4650917181744816128,0.549339,0.01834356,0.01406964
31,4,3,53,2,100,1216,1656,66.51314,0.9977676,1,19,1,4650917181744816128,0.549339,0.00981686,0.01990384
31,4,3,53,2,130,1216,1656,80.53466,0.9980077,1,18,1,4650917181744816128,0.549339,0.01894157,0.01406963
31,4,3,53,2,151,1216,1656,64.00545,0.9961851,1,19,1,4650917181744816128,0.549339,0.009817496,0.02714194
31,4,3,53,270,7,1091,1717,9.698405,0.9776306,1,2,0,4651275416375127040,2.911638,0.1876369,0.04114834
31,4,3,53,457,2,1146,1781,6.923085,0.9753756,1,4,0,4651664162458679040,2.167658,0.169433,0.08655607
31,4,3,54,103,83,1354,1670,68.11276,0.997076,1,14,1,4650997514822987136,1.020585,-0.02919715,-0.01989444
31,4,3,54,344,7,1370,1688,23.67672,0.8751685,0,3,0,4657004902768340992,1.009348,-0.1233833,-0.1519932
31,4,3,54,393,1,1533,1694,7.088318,0.9811727,0,4,0,4656945185524756736,1.138399,0.06145396,-0.08294774
31,4,3,54,393,3,1533,1694,8.757955,0.9798411,0,4,0,4656945185524756736,1.138399,0.009284274,-0.07628181
31,4,3,55,4,104,1797,1683,86.09896,0.996322,1,19,1,5279638645106746624,0.624997,-0.01774609,0.001110918
31,4,3,55,4,134,1797,1683,92.9134,0.995422,1,20,1,5279638645106746624,0.624997,-0.08123369,0.001176267
31,4,3,55,4,135,1797,1683,86.42611,0.9958373,1,21,1,5279638645106746624,0.624997,-0.08121069,0.001168675
31,4,3,55,28,467,1811,1752,9.201016,0.9631465,1,3,1,5279716847871260672,0.387745,-0.02929763,-0.07243824
31,4,3,55,45,12,1599,1640,20.53004,0.9912378,1,22,0,4657286407771671808,0.579164,0.103713,0.1106919
31,4,3,55,45,13,1599,1640,33.9039,0.9934038,1,27,0,4657286407771671808,0.579164,0.1036952,0.1107778
31,4,3,55,45,27,1599,1640,26.11507,0.9942892,1,21,0,4657286407771671808,0.579164,0.1057615,0.1107334
31,4,3,55,45,43,1599,1640,15.84062,0.98493,1,18,0,4657286407771671808,0.579164,0.1051064,0.2217881
31,4,3,55,47,58,1634,1679,23.66572,0.9958641,1,9,1,4657300465208167040,1.55158,0.05175623,-0.04999982
31,4,3,55,47,86,1634,1679,26.44057,0.9940935,1,8,1,4657300465208167040,1.55158,0.05175623,-0.05000787
31,4,3,55,47,89,1634,1679,23.58307,0.9956119,1,8,1,4657300465208167040,1.55158,0.05175623,-0.04998721
31,4,3,55,47,147,1634,1679,17.72999,0.9850982,1,8,1,4657300465208167040,1.55158,0.02069039,-0.01403094
31,4,3,55,47,185,1634,1679,24.87735,0.9938164,1,8,1,4657300465208167040,1.55158,0.05175623,-0.04998673
31,4,3,55,47,193,1634,1679,21.31958,0.9930807,1,8,1,4657300465208167040,1.55158,0.05175623,-0.04998944
31,4,3,55,261,1,1758,1761,7.775991,0.9811179,0,5,0,4657463295994725888,4.429861,0.1762662,0.1336653
31,4,3,55,267,1,1820,1731,9.62042,0.983852,0,9,0,5279706853492402560,2.870757,0.07786907,-0.0002257114
31,4,3,56,1,155,1926,1664,50.58207,0.9903759,1,13,1,5279690085941854208,0.922037,-0.1142918,-0.06249792
31,4,3,56,1,199,1926,1664,41.80295,0.9944454,1,12,1,5279690085941854208,0.922037,-0.08093888,-0.06258286
31,4,3,56,1,200,1926,1664,34.67756,0.9950368,1,10,1,5279690085941854208,0.922037,-0.07056243,-0.06249695
31,4,3,56,1,227,1926,1664,39.69955,0.991068,1,12,1,5279690085941854208,0.922037,-0.05511665,-0.06258566
31,4,3,56,9,84,1964,1777,17.68076,0.9731124,1,19,1,5282778717173574656,0.618037,0.00282203,0.08766747
31,4,3,56,9,86,1964,1777,9.829677,0.9867963,1,18,1,5282778717173574656,0.618037,0.00284095,0.1485225
31,4,3,56,9,92,1964,1777,16.19602,0.9325437,1,18,1,5282778717173574656,0.618037,0.006946517,0.1407358
31,4,3,56,20,85,1845,1704,30.01708,0.996969,1,13,1,5279660124246529664,0.986085,0.01720532,0.008520087
31,4,3,56,20,111,1845,1704,37.00834,0.9973971,1,13,1,5279660124246529664,0.986085,-0.002097685,0.008500529
31,4,3,57,1,126,89,1965,65.02781,0.9969924,1,15,1,4629258859939862784,0.535716,-0.02169443,0.008825884
31,4,3,57,1,127,89,1965,68.35471,0.9979067,1,14,1,4629258859939862784,0.535716,-0.01844732,0.02785345
31,4,3,57,214,1,56,1894,7.867036,0.9839722,0,4,0,4629219556696266496,3.454926,0.1464919,-0.03795622
31,4,3,57,214,2,56,1894,11.52938,0.988887,0,6,0,4629219556696266496,3.454926,0.1428724,-0.00275185
31,4,3,57,304,2,287,1892,28.37314,0.9957682,0,13,0,4628555726549949056,3.134114,0.0736456,0.006100677
31,4,3,57,306,3,55,1917,9.86201,0.9905895,0,2,0,4629244948542905344,3.091018,0.07227511,0.001345263
31,4,3,57,306,4,55,1917,9.373223,0.9836379,1,2,0,4629244948542905344,3.091018,0.004327785,-0.02734012
31,4,3,57,306,6,55,1917,6.058146,0.9748401,1,3,0,4629244948542905344,3.091018,-0.00372863,-0.008979159
31,4,3,58,4,65,506,1917,127.8027,0.9985706,1,36,1,4652488727438230144,0.674152,0.01942369,-0.007615946
31,4,3,58,4,67,506,1917,104.8901,0.9976951,1,36,1,4652488727438230144,0.674152,0.0194237,-0.007613776
31,4,3,58,9,5,394,1912,128.5837,0.9966434,1,26,1,4652563043249559552,0.654409,0.004204135,0.02487319
31,4,3,58,9,8,394,1912,128.7838,0.9977551,1,26,1,4652563043249559552,0.654409,0.004204191,0.02368075
31,4,3,58,9,27,394,1912,116.8967,0.9987769,1,26,1,4652563043249559552,0.654409,0.03468181,0.03326304
31,4,3,58,9,43,394,1912,98.55423,0.9965434,1,27,1,4652563043249559552,0.654409,0.01716889,0.06435149
31,4,3,58,9,56,394,1912,103.3089,0.997071,1,26,1,4652563043249559552,0.654409,0.06823199,0.06818231
31,4,3,58,9,59,394,1912,109.3737,0.9970559,1,26,1,4652563043249559552,0.654409,0.06627875,0.05492351
31,4,3,58,10,34,343,1793,41.47908,0.9976921,1,15,1,4652501577975778560,0.649064,0.01178325,-0.02256945
31,4,3,58,10,78,343,1793,42.4042,0.9989681,1,14,1,4652501577975778560,0.649064,0.04048059,0.01803714
31,4,3,58,10,79,343,1793,50.61947,0.9984873,1,16,1,4652501577975778560,0.649064,0.04050045,0.009615134
31,4,3,58,10,102,343,1793,42.38072,0.9977461,1,15,1,4652501577975778560,0.649064,0.03895942,-0.02153682
31,4,3,58,10,108,343,1793,40.48917,0.9987849,1,15,1,4652501577975778560,0.649064,0.02172329,-0.01408424
31,4,3,58,125,6,330,1964,14.41909,0.9338015,1,11,0,4652623383248404608,1.572815,0.07361133,0.02390841
31,4,3,58,232,2,358,1824,10.02789,0.9859487,1,6,0,4652513225927062528,2.75374,0.05800247,-0.02468347
31,4,3,58,366,1,423,1848,8.519906,0.970444,0,2,0,4652544046612200832,2.506197,-0.01166097,0.0254939
31,4,3,58,582,1,371,1838,8.700314,0.989761,1,5,0,4652515493669788800,2.171911,0.00831401,-0.03024207
31,4,3,59,3,153,812,2002,160.7201,0.9984878,1,15,1,4654488391189033344,0.6961465,0.04890555,-0.04171809
31,4,3,59,3,157,812,2002,149.3471,0.9983951,1,15,1,4654488391189033344,0.6961465,0.04890554,-0.04459691
31,4,3,59,3,185,812,2002,126.1758,0.9963848,1,15,1,4654488391189033344,0.6961465,0.04890449,-0.1114157
31,4,3,59,82,2,694,1841,7.64166,0.9725418,1,3,0,4652825452879443584,2.72928,-0.06933976,0.08948585
31,4,3,59,82,4,694,1841,13.54299,0.9888943,0,3,0,4652825452879443584,2.72928,0.006192999,0.01408407
31,4,3,60,5,185,812,2002,121.7226,0.9958875,1,15,1,4654488391189033344,0.6961465,0.04098073,-0.08494693
31,4,3,60,6,104,1004,1975,76.36785,0.9983921,1,27,1,4651573315306993920,0.615594,0.06203399,-0.004839288
31,4,3,60,6,113,1004,1975,88.10001,0.9981558,1,27,1,4651573315306993920,0.615594,0.06928085,0.0207176
31,4,3,60,436,1,936,1886,5.222601,0.9593255,1,5,0,4651437010216012032,2.266689,0.00814058,-0.07147891
31,4,3,60,646,2,1043,1858,6.581479,0.9786901,1,3,0,4651361345762912128,1.442615,0.0377962,-0.04590987
31,4,3,60,683,1,1017,1807,4.818607,0.9461397,1,8,0,4651324202883756416,1.961055,0.02282405,-0.01292705
31,4,3,60,1100,1,912,1903,12.09797,0.9954034,0,23,0,4651480269129063808,2.93539,0.01287245,0.02193212
31,4,3,60,1109,1,1062,2004,6.218785,0.9188848,1,5,0,4651959480144247296,2.674015,-0.01939021,-0.02813846
31,4,3,61,77,24,1105,1835,105.4127,0.9987948,1,28,1,4651727036455330048,0.311355,0.06969571,-0.04967614
31,4,3,61,329,26,1268,1992,8.182729,0.9721457,0,2,0,4651909078695070848,3.167885,0.04734322,-0.1053256
31,4,3,61,505,4,1165,1979,9.636325,0.9684741,1,3,1,4651792839690242432,3.151575,0.03293305,0.004869924
31,4,3,61,1335,1,1243,1903,20.28566,0.997784,0,4,0,4651824622447178368,3.489663,0.09001108,0.05711095
31,4,3,63,66,10,1754,1824,22.79267,0.9935737,1,15,1,4657481644105998976,0.651157,-0.09171185,-0.03873695
31,4,3,63,544,1,1739,1965,10.39069,0.9886438,0,3,1,4657562595653119232,2.857763,-0.06193297,-0.006971304
31,4,3,64,7,81,1849,2022,124.9095,0.9994734,1,23,1,4659096066472534272,0.423486,-0.0237246,-0.006077427
31,4,3,64,7,123,1849,2021,135.298,0.9994235,1,23,1,4659096066472534272,0.423486,-0.02376295,-0.0647635
31,4,3,64,7,126,1849,2021,141.7612,0.9992632,1,23,1,4659096066472534272,0.423486,-0.02376295,-0.064983
31,4,3,64,7,128,1849,2022,126.9002,0.9981286,1,23,1,4659096066472534272,0.423486,-0.02372864,-0.0300135
31,4,3,64,7,144,1849,2021,124.6857,0.999237,1,23,1,4659096066472534272,0.423486,-0.02007761,-0.06567808
31,4,3,64,7,147,1849,2021,120.5469,0.9992696,1,23,1,4659096066472534272,0.423486,-0.02239038,-0.05611452
31,4,3,64,32,26,1930,1940,31.6008,0.9889169,1,14,1,4659151321237829760,0.655313,0.01238663,0.06969964
31,4,3,64,32,89,1930,1940,38.04401,0.9918372,1,16,1,4659151321237829760,0.655313,-0.0785799,0.069747
31,4,3,64,32,93,1930,1940,37.86858,0.9926838,1,16,1,4659151321237829760,0.655313,-0.0677159,0.06967686
31,4,3,64,37,3,1901,1811,32.00742,0.9959772,1,11,1,5282801669490980736,0.813569,0.01256593,0.01237596
31,4,3,64,37,40,1901,1811,29.8441,0.996645,1,12,1,5282801669490980736,0.813569,0.01256593,-0.02673499
31,4,3,64,37,47,1901,1811,28.26774,0.9959378,1,12,1,5282801669490980736,0.813569,0.01256593,-0.004303903
31,4,3,64,37,52,1901,1811,29.89896,0.9966454,1,12,1,5282801669490980736,0.813569,0.01256593,0.01235135
31,4,4,1,190,1,244,192,20.28327,0.9834677,1,10,0,5269593369438406016,2.895939,-0.02181535,0.05299913
31,4,4,1,783,1,111,203,5.808131,0.9314317,1,2,0,5263508328491227520,2.047183,-0.05290201,0.2494789
31,4,4,2,2,271,477,101,10.66121,0.9767916,1,11,1,5270519609201326848,1.01173,0.06403877,0.03464999
31,4,4,2,17,6,486,167,65.03028,0.9929145,1,22,1,5270560939670880896,0.5781265,0.00457181,0.08375045
31,4,4,2,17,10,486,167,99.60355,0.9964052,1,20,1,5270560939670880896,0.5781265,-0.005352829,0.08373893
31,4,4,2,17,12,486,167,99.89206,0.9960706,1,21,1,5270560939670880896,0.5781265,-0.00181701,0.08373172
31,4,4,2,17,28,486,167,88.47605,0.9973993,1,21,1,5270560939670880896,0.5781265,0.004572412,0.08374188
31,4,4,2,17,29,486,167,82.49669,0.9977109,1,21,1,5270560939670880896,0.5781265,0.004572394,0.08375089
31,4,4,2,17,32,486,167,94.58978,0.9973102,1,21,1,5270560939670880896,0.5781265,0.004572394,0.08376189
31,4,4,2,17,39,486,167,70.15119,0.9960262,1,21,1,5270560939670880896,0.5781265,0.004571563,0.08374625
31,4,4,2,17,50,486,167,74.41583,0.9940198,1,20,1,5270560939670880896,0.5781265,0.004572393,0.08374073
31,4,4,2,17,52,486,167,82.80836,0.9945967,1,21,1,5270560939670880896,0.5781265,0.004572403,0.08373488
31,4,4,2,17,53,486,167,93.3958,0.9959357,1,19,1,5270560939670880896,0.5781265,0.004572394,0.08374343
31,4,4,2,17,54,486,167,90.88034,0.9947311,1,22,1,5270560939670880896,0.5781265,0.004572273,0.08372854
31,4,4,2,17,55,486,167,102.7109,0.9961867,1,21,1,5270560939670880896,0.5781265,0.0005359461,0.08375563
31,4,4,2,17,56,486,167,106.6677,0.9954436,1,20,1,5270560939670880896,0.5781265,0.004572477,0.08374349
31,4,4,2,17,57,486,167,85.49298,0.9942395,1,22,1,5270560939670880896,0.5781265,0.004572377,0.08372779
31,4,4,2,30,183,397,262,39.42067,0.9974841,1,10,1,5270464358741543808,0.949601,0.02452927,0.00318314
31,4,4,2,212,1,493,31,16.5384,0.9813632,0,4,0,5269769673551442304,2.686943,-0.03935754,0.07765135
31,4,4,2,280,3,414,116,5.758482,0.9474813,1,5,0,5270487826443252864,1.568613,0.05646407,0.2267911
31,4,4,2,535,1,525,133,11.78513,0.9901127,1,2,0,5270586438892438528,2.54394,-0.03551962,0.02514341
