objid,eventid,classification,sector,camera,ccd,cut,xcentroid,ycentroid,xcentroid_err,ycentroid_err,xint,yint,xccd,yccd,xcentroid_det,ycentroid_det,xcentroid_psf,ycentroid_psf,ra,dec,ra_err,dec_err,gal_l,gal_b,frame_start,frame_end,frame_max,frame_duration,mjd_start,mjd_end,mjd_max,mjd_duration,flux_max,mag_min,flux_sign,image_sig_max,lc_sig_max,lc_sig_med,lc_flat,snr_psf,psf_like,psf_diff,psf_stacked,com_motion,gaussian_score,ellipticity,fwhm,neg_extent,bad_frame_flag,known_asteroid_designation,known_asteroid_dist_px,known_asteroid_frame,source_mask,gaia_id,nearest_gaia_id,nearest_gaia_dx,nearest_gaia_dy,crossbin_ids,asteroid_id,n_detections,total_events,frame_bin,TSS Catalogue
575,1,-,55,3,3,50,158.5000000027009,101.64405013492518,0.1265827471489556,0.1350921462908058,159,102,454,1633,158.7975192847004,101.5679392389688,158.5000000027009,101.64405013492518,312.8162025088319,54.99076621604435,0.0007185491381706,0.0007630788850079,92.89284079630109,6.806414803648626,399,410,400,12,59799.38001580664,59799.45640575141,59799.38696034702,0.0763899447629228,41.937305,-4.0565014,1,5.767419007488464,13.680508,5.570521,1,12.9991451051675,0.8419061550341493,0.5312265363436953,0,0.2512297643687162,0.7925910859768682,0.43571183213102,3.882500693805779,2.364017557970814,0,,,,9.0,-,2183059484890487680,-0.1467693341335803,-0.1486091943611427,[17896],-1,8,1,1,TSS 205115.89+545926.76T59799
1195,1,-,55,3,3,50,227.64769877847183,185.4774008525316,0.1144399631956545,0.1179583310273955,228,185,523,1716,227.69377817036207,185.42285895202036,227.64769877847183,185.4774008525316,312.4802922829885,54.40932006392217,0.0006488038738978,0.0006713712531122,92.31468229581932,6.591851699165652,3104,3107,3105,4,59819.137161703366,59819.15799516467,59819.144106190426,0.0208334613053011,61.34299,-4.469413,1,6.992269550208909,21.575243,13.727175,1,18.29494842153032,0.9890991386220308,0.3352145105817327,1,0.0515729255868982,0.918955865455152,0.1370505941484818,1.8738790651092427,0.2246055552826422,0,,,,0.0,-,2182898406441157504,-0.1554611860992736,-0.0302685151502828,[19472],-1,4,1,1,TSS 204955.27+542433.55T59819
876,3,-,55,3,3,51,205.64425992759843,7.070694870795947,0.1108151486560999,0.1123093580049348,206,7,757,1538,205.46289092803863,7.132581474892082,205.64425992759843,7.070694870795947,309.6900098989124,54.889952642396615,0.0006348348836178,0.0006410207277556,91.7013196798917,8.162462207911469,2124,2126,2124,3,59812.30378283282,59812.31767181754,59812.30378283282,0.0138889847148675,62.97186,-4.497866,1,7.245206126978226,18.670639,11.870267,1,27.365481003972413,0.993637555698694,0.137024877838751,0,0.0906433538067812,0.8155150946958226,0.1960328537995787,2.867779953381166,0.0,0,,,,0.0,-,2183582337032612096,-0.1388357247360545,-0.0132284326073204,[29306],-1,3,8,1,TSS 203845.60+545323.83
1122,1,-,55,3,3,51,34.00000575887267,229.9774078777224,0.1099021258514146,0.1107241662598188,34,230,585,1761,34.14904820232527,230.03071949457683,34.00000575887267,229.9774078777224,312.0742500222012,54.04905023372113,0.000623133320648,0.0006335185492042,91.8822804186175,6.551782801207343,938,944,939,7,59803.15090102872,59803.1925682611,59803.15784556747,0.0416672323844977,204.81146,-5.778385,1,13.180307267991685,74.155594,24.714413,1,62.90817901861068,0.9979846641031146,0.0762317754343249,0,0.0082565831303833,0.9422669434991668,0.164868982723016,1.882824644502163,0.589700281090314,0,,,,0.0,-,2182863355205313152,-0.1329501761240408,-0.013394241684864,[30046],-1,7,2,1,TSS 204817.82+540256.58
1122,2,-,55,3,3,51,34.01225509233026,229.9774328993492,0.1217493187011332,0.1284691367049213,34,230,585,1761,34.22324288787229,230.1492280299033,34.01225509233026,229.9774328993492,312.0741400858984,54.04902609702807,0.0006948095438456,0.0007312847311453,91.88222092048764,6.551818218894658,2501,2502,2501,2,59814.92185645411,59814.92880094594,59814.92185645411,0.0069444918335648,33.78595,-3.8218403,1,5.120948919991215,15.932929,9.534567,1,14.247558483806271,0.9713425594509664,0.2892728951133551,0,0.0,0.5420507089547292,0.2074088733189867,2.3703646158378704,1.011754274368286,0,,,,0.0,-,2182863355205313152,-0.1451995095804932,-0.0134192633570364,[30047],-1,2,2,1,TSS 204817.79+540256.49
1364,1,-,55,3,3,51,97.04436692131932,168.0852769488969,0.1115938676660754,0.1135730317848537,97,168,648,1699,97.34707626572158,167.68683019887348,97.04436692131932,168.0852769488969,311.2848660597883,54.25610381453033,0.0006359548027045,0.0006491001278517,91.75777365678697,7.042996643219384,1499,1501,1499,3,59807.04678607569,59807.06067514412,59807.04678607569,0.0138890684247598,86.83458,-4.8467317,1,8.069894974351323,22.14545,11.635441,1,23.48940302833768,0.9872622788289226,0.1786391355666076,0,0.0,0.7001493528928805,0.2780539826497649,2.9733730660198474,0.0929121202787743,0,,,,9.0,-,2182555702411324288,-0.0145470544998715,0.339606925922908,[30429],-1,3,1,1,TSS 204508.37+541521.97T59807
151,3,-,55,3,3,55,83.88088072081237,59.47740000000006,0.1098822069175716,0.1106842085589681,84,59,1659,1590,83.86021909253358,59.3975463659613,83.88088072081237,59.47740000000006,301.96623992494955,52.387433048914346,0.0006451252390681,0.0006446973672317,87.01238930712002,10.568594857857136,110,123,110,14,59797.37304385579,59797.46332285955,59797.37304385579,0.0902790037580416,369.32452,-6.41852,1,18.10880919494684,76.84591,11.281198,1,77.39754366398782,0.9666330805030898,0.2540658350154143,0,0.0,0.2851748878520841,0.3235424133865958,2.194157499218515,0.6781831246622063,0,,,,9.0,-,2089259495089118464,-0.0582948224871415,-0.1332926174127351,[9323],-1,10,61,1,TSS 200751.90+522314.76
1388,1,-,55,3,3,56,238.0286567603348,200.74123572827543,0.1157870281191409,0.1199580724037661,238,201,2064,1732,238.4842594119474,200.57040430770303,238.0286567603348,200.74123572827543,299.3075774353204,50.495135148067256,0.0006873215595224,0.0006981077899163,84.4975992055822,11.041343236451029,3218,3221,3219,4,59819.93577766071,59819.96355560476,59819.94966663273,0.0277779440511949,44.08523,-4.1107326,1,6.031500410773738,17.654222,8.671169,1,17.110659972176055,0.9714240102210796,0.3566719501732669,0,0.0,0.9356008117630552,0.3399268928376001,3.168628370608192,0.4868306104903639,0,,,,0.0,-,2088629371849329920,0.1548827146557414,-0.0899719261035443,[21293],-1,4,1,1,TSS 195713.82+502942.49T59819
1427,1,-,55,3,3,56,124.88888400536786,153.1996010738678,0.1280838723314576,0.137111908824822,125,153,1951,1684,124.591058017433,153.35719094995332,124.88888400536786,153.1996010738678,299.99154365894225,51.07191764271863,0.0007664164482758,0.000790928810792,85.22635881001469,10.952424506203544,3646,3652,3647,7,59822.97051671686,59823.01218357462,59822.977461193324,0.0416668577599921,24.889442,-3.490038,1,4.448880578897147,10.851015,6.8848376,1,12.698609086714493,0.964594303351398,0.3899435820233548,1,0.2083002536967003,0.7641211153695335,0.3837674630023193,2.6135558281396416,0.5616547878193446,0,,,,0.0,-,2088758938120639488,-0.1234675250311738,0.0767807577456096,[21341],-1,7,1,1,TSS 195957.97+510418.90T59822
520,1,-,55,3,3,57,61.82103882954249,37.09847419602533,0.1209246437625538,0.1273178610819866,62,37,106,1819,62.11209467574938,36.889851258705264,61.82103882954249,37.09847419602533,316.57915666314136,54.5809055822436,0.0006676976985443,0.0007170672021022,93.9972121835724,4.891185658932832,516,519,516,4,59800.19252705149,59800.213360673086,59800.19252705149,0.0208336216019233,30.229027,-3.7010603,1,4.64218339389634,12.592558860778809,7.666720867156982,1,14.52269568162851,0.9396177202448116,0.3381774438134969,1,0.1404167141206475,0.6908584868649231,0.2323133676259376,2.8706909246110444,0.2472832089031749,0,,,,0.0,-,2176711591946115200,-0.1650899046759946,-0.0159897983846803,[12745],-1,4,1,1,TSS 210619.00+543451.26T59800
927,1,-,55,3,3,57,186.9102900229245,81.67779405842019,0.1110105780402791,0.1126308212117876,187,82,231,1864,186.8872030738225,81.83321629187336,186.9102900229245,81.67779405842019,315.5896756410495,54.136009042041245,0.0006159258027234,0.0006391042094005,93.27893089520214,5.026429877178547,3228,3239,3229,12,59820.01216700663,59820.0885563514,59820.019111492526,0.07638934476563,70.326965,-4.6178045,1,7.565788284285984,28.13040542602539,8.556199073791504,1,26.091265928463105,0.9785800102282644,0.2347897642836811,0,0.0572249365542421,0.8292713663423952,0.3403134049443275,2.7994546048370403,0.3264842014267733,0,,,,0.0,-,2176719082369453952,-0.1946063798421846,0.057366648762354,[13408],-1,9,1,1,TSS 210221.52+540809.63T59820
609,1,-,55,3,3,58,243.38059062735863,202.8111230392824,0.1206861798063207,0.1269836294465268,243,203,538,1985,243.3407718305625,203.16461753641613,243.38059062735863,202.8111230392824,313.2478353898005,52.92982368197961,0.0006851445315889,0.0007254550716782,91.4509611556991,5.304359747801216,780,781,780,2,59802.02588566805,59802.03283020773,59802.02588566805,0.006944539680262,39.685883,-3.9965901,1,5.526051367725722,15.100134,10.570784,1,14.606957592377317,0.969599120086065,0.2755839738856049,0,0.0,0.737218438462653,0.2279633758125755,3.361470268538824,0.4232752326725643,0,,,,0.0,-,2182558034571265664,-0.1554742602645547,0.1018764427044516,[15081],-1,2,1,1,TSS 205259.48+525547.37T59802
801,1,-,55,3,3,58,236.65828651691467,44.26420672020054,0.1367625198479981,0.1485237690604828,237,44,532,1826,236.570426603815,44.31299929489799,236.65828651691467,44.26420672020054,312.7781108640628,53.80041933841914,0.000780828121215,0.0008433071897403,91.94902157370208,6.07303835110217,1079,1089,1084,11,59804.13008092185,59804.19952629888,59804.16480361048,0.0694453770265681,36.408154,-3.9029968,1,4.989622457238627,11.367263,6.2772703,1,11.401054561900812,0.923592204318625,1.23959119350472,1,0.3770842743473065,0.7379556803751408,0.1821765357841887,1.3377506100677687,0.9347630653255498,0,,,,8.0,-,2182657849607907840,-0.2572748479208258,0.0490461409838189,[15574],-1,10,3,1,TSS 205106.75+534801.51
801,3,-,55,3,3,58,236.5269309969385,44.31027867772648,0.1138835804788672,0.1171206533620462,237,44,532,1826,236.57920488293905,44.31268670592085,236.5269309969385,44.31027867772648,312.77944097669047,53.80042145849152,0.0006452670386367,0.0006686620853382,91.9495217658663,6.072430302210678,2459,2463,2459,5,59814.63018779168,59814.65796575983,59814.63018779168,0.0277779681491665,51.4324,-4.278092,1,6.547374218011029,17.179688,8.410059,1,18.918096437416583,0.9789168049783326,0.2488544476365433,0,0.0909722231633615,0.765485314961281,0.3433173242141759,2.493163438587242,0.8684938326874915,0,,,,0.0,-,2182657849607907840,-0.1259193279830697,0.0029741837674919,[15575],-1,5,3,1,TSS 205107.07+534801.52
868,1,-,55,3,3,58,261.6504568684805,105.64402847896362,0.1174903915518183,0.1224392723801693,262,106,557,1888,261.76902929867407,106.00880311036322,261.6504568684805,105.64402847896362,312.7639131250929,53.420940797318686,0.000667508368527,0.0006993450802578,91.64774448357431,5.840047707118528,1314,1321,1314,8,59805.762047080105,59805.81065883133,59805.762047080105,0.0486117512264172,49.615654,-4.239047,1,6.024461221741026,14.288406,5.7285933,1,16.018288983997788,0.9691495316791036,0.2929982320788334,0,0.2869774634901785,0.6261729543025616,0.1517769782061188,2.7939461346533667,1.0163491171698902,0,,,,13.0,-,2182631156395578112,0.0230346674703696,0.4020269008476589,[15676],-1,7,1,1,TSS 205103.34+532515.39T59805
988,1,-,55,3,3,58,197.3757397015794,239.75517777881376,0.1167089509795183,0.1213068857848152,197,240,492,2022,197.58916266360177,239.9231611152515,197.3757397015794,239.75517777881376,313.7699222111697,52.81581582614112,0.0006594167152207,0.0006934587774337,91.5653120907233,4.989193615054281,2403,2405,2404,3,59814.24129623016,59814.25518521476,59814.24824072246,0.0138889845984522,35.272114,-3.8685787,1,5.326906894988808,13.812911,10.110017,1,16.477604533048257,0.9798753322340626,0.2552578654728502,1,0.0918725338631796,0.90269526528501,0.4699031395869952,2.808986209151535,0.4645382639325037,0,,,,0.0,-,2170538761867993728,-0.2461976548554503,-0.0094387162928342,[15845],-1,3,1,1,TSS 205504.78+524856.94T59814
997,2,-,55,3,3,58,92.11111111177064,203.65521036474135,0.115041172963453,0.1188554598708114,92,204,387,1986,92.10582796309384,203.7807588885464,92.11111111177064,203.65521036474135,314.57921250911966,53.20360569023796,0.0006455115504062,0.0006777281354181,92.1781792274804,4.868182863873603,3203,3204,3203,2,59819.83161036897,59819.83855485522,59819.83161036897,0.0069444862456293,42.37902,-4.0678773,1,5.944695566406941,14.11406,8.569564,1,17.719316864797115,0.9353500927813312,1.0142175574664818,0,0.0,0.628494897752975,0.3144579851906622,1.688028705847927,1.6043273210525513,0,,,,13.0,-,2170617750605785088,-0.0039772644923914,-0.3579574680177302,[15865],-1,2,2,1,TSS 205819.01+531212.98
1484,1,-,55,3,3,59,117.69409888602269,70.97739706511683,0.1135379147183604,0.1165962388241253,118,71,669,1853,117.76441534851422,70.99732903892216,117.69409888602269,70.97739706511683,311.65164001498005,53.3875597725111,0.0006479236088492,0.0006683508103126,91.2043851588983,6.336485080269624,1903,1907,1904,5,59810.76904990431,59810.796827885846,59810.77599439975,0.0277779815369285,59.337444,-4.4333224,1,7.028498326123901,26.875446,14.835116,1,19.361907246265822,0.975774424304206,0.2499120218967591,0,0.0966980802283023,0.9237067303929732,0.2226445837199831,2.8006161810852515,0.0816561488054093,0,,,,0.0,-,2182457158680387840,-0.1491585102774024,0.447694324492204,[28032],-1,5,1,1,TSS 204636.39+532315.22T59810
1616,1,-,55,3,3,61,27.774223897114723,249.9773677726969,0.1181567412639454,0.123397715306479,28,250,1091,2032,27.83815192603497,250.1504560951721,27.774223897114723,249.9773677726969,308.6375939449217,51.51555880470144,0.0006882564390315,0.0007134881239746,88.58604833631153,6.665643177408434,3461,3464,3461,4,59821.68578780776,59821.70662125695,59821.68578780776,0.0208334491908317,50.953598,-4.267937,1,6.188575711982393,15.051827,7.4315186,1,15.670186833104118,0.9417198485887774,0.4498623677855994,0,0.0665388588143655,0.7940987914677935,0.4130868436028437,1.8664471086957048,0.4334788256558974,0,,,,9.0,-,2180710893701424128,0.0279298802465746,0.2012919567018798,[28722],-1,4,1,1,TSS 203433.02+513056.01T59821
483,6,-,55,3,3,62,18.864315399302185,173.19966444901942,0.1232821733657277,0.130591337563454,19,173,1338,1955,18.899476399883024,173.4121189320724,18.864315399302185,173.19966444901942,306.2480137922829,51.3328542983489,0.0007266867409509,0.0007552543247231,87.56717789692881,7.775450867683586,1050,1057,1050,8,59803.928689324166,59803.97730108972,59803.928689324166,0.0486117655527778,42.46035,-4.0699587,1,5.877065430845011,10.905148,3.7919562,1,13.7931753420167,0.9597409159789344,0.3898143321559264,1,0.2062536870769627,0.6856304459374857,0.360113155956443,2.522672590240964,0.6502180464900392,0,,,,9.0,-,2181291710714747392,-0.05930719943035,0.2553628214980108,[20250],-1,4,10,1,TSS 202459.52+511958.28
1272,1,-,55,3,3,62,10.445406455088406,12.725579182535627,0.110442783097043,0.1116854604287909,10,13,1329,1795,10.483239092603895,12.614855984381858,10.445406455088406,12.725579182535627,305.6621041721287,52.19998767251165,0.0006452667008541,0.0006494573509712,88.08578811196924,8.562764646249976,1319,1351,1320,33,59805.79676975953,59806.01899490304,59805.803714295376,0.2222251435086946,103.36292,-5.0359116,1,9.678313604996324,46.511032,9.609822,1,31.06218915823905,0.9924627017010924,0.1819134607690386,0,0.0313874766263554,0.5711203113696272,0.3722539018398806,2.4151581044060406,0.4670831911588474,0,,,,0.0,-,2181392071207092096,-0.0912838365272818,-0.079325091022838,[25800],-1,28,1,1,TSS 202238.91+521159.96T59805
1445,1,-,55,3,3,62,235.7777946759409,30.86625102672277,0.1291650915006534,0.1385572522753757,236,31,1555,1813,235.44324142651345,31.173507842379067,235.7777946759409,30.86625102672277,303.8334305624953,51.5217373961279,0.0007684296180044,0.0007993954379455,86.88457847870248,9.134190747244826,2322,2324,2322,3,59813.67879234087,59813.6926813257,59813.67879234087,0.0138889848312828,23.73016,-3.4382515,1,4.375694780699019,10.659806,7.564797,1,12.500090610699187,0.8658414015837832,0.6314650507073017,1,0.0631292806079224,0.8632175336019363,0.3015058461565937,2.8576600946539656,1.4971231681415405,0,,,,9.0,-,2088237636474993536,0.037610140657307,-0.2415046461646852,[26202],-1,3,1,1,TSS 201520.02+513118.25T59813
135,40,-,55,3,3,63,85.88885721076569,231.08846153480425,0.1101110812312423,0.1111098649698623,86,231,1661,2013,85.78461171386145,231.25766747335376,85.88885721076569,231.08846153480425,303.81132144906275,50.19409884604886,0.0006470844193704,0.0006509303070884,85.74721776945005,8.427513279265005,2602,2634,2606,33,59815.62325010421,59815.8454738221,59815.65102806934,0.2222237178866635,111.20366,-5.1152983,1,9.698400546668577,26.219685,5.119592,1,38.609619558566806,0.9931477933459308,0.1896120163893987,0,0.051877600329397,0.7684903284309449,0.3724651896037014,3.0573603240709115,0.9483873048594454,0,,,,9.0,-,2085016170486720896,0.1206055410107183,0.1340667182932975,[10676],-1,23,57,1,TSS 201514.72+501138.76
135,45,-,55,3,3,63,86.00001363837107,231.09028343227408,0.1123079806537266,0.1147006787678321,86,231,1661,2013,86.13312252981707,230.99677466802643,86.00001363837107,231.09028343227408,303.81042428200186,50.193791346217616,0.0006617137130256,0.0006703200980417,85.74664173775751,8.42782912464441,3156,3158,3156,3,59819.49827502118,59819.51216399437,59819.49827502118,0.0138889731897506,60.276146,-4.4503636,1,6.177096464019785,16.804268,11.072515,1,21.500368706101565,0.9830361575031492,0.2821437099931196,0,0.2020969141083952,0.8408099064436292,0.3331215614461084,19.12744598784622,0.921561814761619,0,,,,9.0,-,2085016170486720896,0.0094491130503229,0.1322448204339252,[10681],-1,3,57,1,TSS 201514.50+501137.65
1466,1,-,55,3,3,63,250.11110586654965,133.12365195428268,0.1103063854810732,0.1114518307240718,250,133,1825,1915,250.3146580653076,133.20135324456896,250.11110586654965,133.12365195428268,302.0584283749134,50.25213393553212,0.000649855208832,0.0006531486215537,85.19189729980482,9.407365192963,2506,2517,2506,12,59814.95657891328,59815.03296832324,59814.95657891328,0.0763894099582103,70.145004,-4.6149917,1,7.832096305145973,16.042664,6.8334975,1,33.26726066933476,0.9239970728362308,0.6380927385818523,1,0.0442523638919673,0.6451741106792697,0.2751490443161941,2.7558196467135265,0.5676243811878671,0,,,,9.0,-,2087878641626235008,0.0604009478267926,0.1007970456621478,[24605],-1,11,1,1,TSS 200814.02+501507.68T59814
1375,2,-,55,3,3,64,131.4078185690435,219.8662888890182,0.1162599042722377,0.1206517435219151,131,220,1957,2002,131.4264227088385,219.82076965345493,131.4078185690435,219.8662888890182,301.38349149512743,49.43037112512915,0.0006902322696024,0.0007037673806447,84.2511274332896,9.350838583403691,2619,2620,2620,2,59815.741306455166,59815.7482509463,59815.7482509463,0.0069444911350728,45.712666,-4.150091,1,6.278982436426611,23.432055,13.497355,1,16.771863851464165,0.9822747155960548,0.7316238126246362,0,0.0,0.3604189449402012,0.0138835747275088,1.1607765126266136,0.6447832584381104,0,,,,0.0,-,2087736117428610176,0.3868976100102372,0.3863835767494947,[22948],-1,2,2,1,TSS 200532.04+492549.34
1462,1,-,55,3,3,64,196.27719579527655,92.97741435471065,0.1106974043538955,0.1121138879212648,196,93,2022,1875,196.39353953152155,93.11533365974168,196.27719579527655,92.97741435471065,300.30216731675097,49.89214871462139,0.0006534539132031,0.0006571499122499,84.28995168059268,10.188500893906662,3171,3175,3171,5,59819.60244231967,59819.63022026559,59819.60244231967,0.027777945921116,68.80161,-4.5939965,1,7.810353256205535,31.246979,13.814705,1,28.303716160888072,0.9878015707040476,0.2837572411149794,0,0.1084986623897195,0.7782686832283039,0.3193658661620229,2.36108619555363,0.5305312001208315,0,,,,0.0,-,2087801817552619648,-0.2320835805371643,0.5613694863354795,[23024],-1,5,1,1,TSS 200112.52+495331.74T59819
105,1,-,55,3,4,2,112.11107459294136,256.9812900046437,0.1102614560269146,0.1113740567266385,112,257,407,257,111.98990872885248,257.00657400313514,112.11107459294136,256.9812900046437,287.18069853976976,55.69588411304162,0.0006189078077109,0.0006265164317093,86.25327296485067,19.80838401616116,30,31,30,2,59796.81777198563,59796.82471637351,59796.81777198563,0.0069443878746824,45.193535,-4.1376905,1,6.549941877962737,34.00341796875,32.01521301269531,1,34.189580398106,0.8232931742410556,1.367868083063758,1,0.1073062018371795,0.8599238456302876,0.3035405912246183,0.8639983392615491,2.252198567341865,0,,,,0.0,-,2141220593547904512,0.5479087421458644,1.5603380883501927,[5759],-1,2,21,1,TSS 190843.37+554145.18
105,2,-,55,3,4,2,112.111116840775,257.0182862127638,0.1106299237814731,0.1120011675130703,112,257,407,257,112.04297513544574,257.028157245143,112.111116840775,257.0182862127638,287.18093034549685,55.69572696920356,0.000621551264018,0.0006294275033601,86.2531615187349,19.808208608862756,636,637,637,2,59801.02607205524,59801.03301644742,59801.03301644742,0.0069443921820493,50.98064,-4.268513,1,7.02000088748471,28.004121780395508,17.13968849182129,1,28.91990272806173,0.838487061361587,1.248541025906908,0,0.0,0.7127195393546891,0.3013695819557269,0.9478157792897284,1.746495994456365,0,,,,0.0,-,2141220593547904512,0.5478664945448486,1.5233418811031925,[5760],-1,2,21,1,TSS 190843.42+554144.62
105,3,-,55,3,4,2,112.11109465875312,256.9995568740406,0.1100956065033964,0.1110822530361141,112,257,407,257,112.03298132148944,257.13216873580967,112.11109465875312,256.9995568740406,287.180813000051,55.69580652637143,0.00061769790069,0.0006251768507067,86.25321794254099,19.80829740665329,793,794,793,2,59802.11634164957,59802.12328604187,59802.11634164957,0.0069443922984646,47.05898,-4.1816063,1,6.74586972067899,24.735185623168945,24.670167922973636,1,39.25493961597649,0.8249086181681524,1.1405661815661037,1,0.0406703165604729,0.8729506912023413,0.6945330412309502,0.8570590185458405,1.5027825832366943,0,,,,0.0,-,2141220593547904512,0.5478886764475419,1.542071219381171,[5761],-1,2,21,1,TSS 190843.40+554144.90
105,5,-,55,3,4,2,112.11108538273066,257.0354204159659,0.109937160604247,0.1107918267798085,112,257,407,257,111.97475011790014,256.9714216998949,112.11108538273066,257.0354204159659,287.1810380942191,55.69565438060116,0.0006165165929975,0.0006238604944123,86.25311017304055,19.808127226387047,1360,1369,1364,10,59806.08158946198,59806.14408898325,59806.10936702699,0.0624995212710928,59.704895,-4.440025,1,7.344809324224148,29.542686462402344,24.666479110717773,1,52.890471622653806,0.8231453805314299,1.2346919204672837,1,0.139941529402195,0.9005027584401538,0.488854150583157,1.1383091951644826,1.9429047972541449,0,,,,0.0,-,2141220593547904512,0.5478979526936314,1.5062076783065663,[5762],-1,10,21,1,TSS 190843.45+554144.36
105,10,-,55,3,4,2,112.1110528221251,257.0884875662935,0.1102908787242627,0.1114250390946503,112,257,407,257,111.85557828403805,257.1058766473832,112.1110528221251,257.0884875662935,287.18137130779496,55.695429319913096,0.0006191242529414,0.0006267546211823,86.2529508061094,19.80787535676752,1914,1916,1915,3,59810.84543292765,59810.85932160608,59810.85237726686,0.0138886784261558,59.042664,-4.427915,1,7.487617566444209,34.634403228759766,18.635257720947266,1,33.57170931214072,0.8246757829977117,1.12272091497532,0,0.0,0.8843306622424895,0.3580412987249944,1.160394354884526,1.2602759098712817,0,,,,0.0,-,2141220593547904512,0.5479305136318544,1.453140529237544,[5764],-1,3,21,1,TSS 190843.53+554143.55
105,17,-,55,3,4,2,112.11108531518413,257.0885542289367,0.1118600485277597,0.1139962070806406,112,257,407,257,111.9513567106322,257.2437892760574,112.11108531518413,257.0885542289367,287.1813714764158,55.695428915832174,0.0006301572354828,0.0006388336406652,86.25295043452277,19.807875132955992,3492,3493,3493,2,59821.83138128247,59821.838325624834,59821.838325624834,0.0069443423635675,65.89536,-4.5471373,1,7.472315637803904,25.72345733642578,19.099987030029297,1,22.644892737410977,0.8371322452491484,1.3628689890976171,0,0.0,0.8572932535971896,0.3932834938743081,0.9417384242479327,2.140271727931681,0,,,,0.0,-,2141220593547904512,0.5478980205735979,1.4530738665927174,[5767],-1,2,21,1,TSS 190843.53+554143.54
170,1,-,55,3,4,2,86.49999999927658,140.9773716982437,0.1110727410932945,0.11273238286567,86,141,381,141,86.6145417876288,141.0782728695903,86.49999999927658,140.9773716982437,286.6439682495635,56.280358799302405,0.0006213466638758,0.000629310666771,86.73672517409055,20.283229116918427,195,198,195,4,59797.96359582218,59797.98442898534,59797.96359582218,0.020833163158386,39.779003,-3.9991345,1,6.048252444127306,12.77195167541504,8.057138442993164,1,25.7420096594081,0.9790539841630838,0.245879238847708,1,0.0889377953224384,0.8565502639062319,0.2724131912703679,2.6660743003204552,0.6284609462843622,0,,,,4.0,-,2141298418355691776,0.1183716517216453,-0.0398092031515204,[6689],-1,4,3,1,TSS 190634.55+561649.29
1085,2,-,55,3,4,2,84.41178334023698,241.21430705831585,0.145645290594146,0.1598451539256486,84,241,379,241,84.92213028738533,241.8673693036916,84.41178334023698,241.21430705831585,287.29509351768195,55.86599657285294,0.0008468514733162,0.0008682104221119,86.44652783553367,19.80423039443384,3596,3599,3596,4,59822.55359277666,59822.57442579547,59822.55359277666,0.0208330188106629,42.679165,-4.0755396,1,3.0977194447127583,13.933032035827637,7.317558288574219,1,10.511159028191292,0.9758625409239188,0.2644404287022272,0,0.1313565702609608,0.8237428356522182,0.5203705560882799,2.126570686728904,0.478808045387268,0,,,,4.0,-,2141229389641111168,-0.2241499515287728,0.0970880417565354,[9201],-1,4,2,1,TSS 190910.82+555157.59
1176,1,-,55,3,4,2,48.97342469756639,240.7863613273271,0.1162765773378196,0.1206761297269542,49,241,344,241,48.96799422685531,240.6815460610795,48.97342469756639,240.7863613273271,287.5673258263165,55.99942089955352,0.0006607210699337,0.0006701371869141,86.63425404048665,19.70502571363611,2220,2222,2221,3,59812.97040031662,59812.98428899552,59812.97734465607,0.013888678899093,26.897655,-3.574286,1,4.565900581676574,10.893584251403809,6.43323278427124,1,16.760487182021574,0.961354929551238,0.3145078023357938,0,0.0,0.7788174687655482,0.2363666874192836,3.359446584725182,0.1684585348583441,0,,,,9.0,-,2141321950478222464,-0.1874383825767154,-0.2180177220242001,[9252],-1,3,1,1,TSS 191016.16+555957.92T59812
1216,1,-,55,3,4,2,229.4999999993173,126.97738115453755,0.1177375999213753,0.1227955836894124,229,127,524,127,229.59427136950765,127.2343015253518,229.4999999993173,126.97738115453755,285.4679230737064,55.79658272640832,0.000662458410463,0.0006778948145302,86.02503147107132,20.753716169938023,2981,2987,2981,7,59818.282821961686,59818.32448802003,59818.282821961686,0.0416660583432531,22.4758,-3.3792877,1,4.381157880235083,12.503682136535645,7.733748435974121,1,15.88492937604238,0.9779962417611976,0.2627248689816724,1,0.1226463931705355,0.7544539369389169,0.3643658494710431,3.403726158823993,0.5325688221834919,0,,,,0.0,-,2152906989104651904,0.0593845821467766,-0.1278770757089944,[9292],-1,7,1,1,TSS 190152.30+554747.70T59818
84,10,-,55,3,4,5,177.50004195176714,247.47740000000005,0.1099420106709113,0.1108010307301716,178,247,1241,247,177.61243600145326,247.3172866175913,177.50004195176714,247.47740000000005,281.2805501206297,52.493398977196,0.0005932840327617,0.0006238850917931,81.85984777247394,22.12664099511021,556,562,557,7,59800.470520691626,59800.51218704298,59800.477465083575,0.0416663513533421,101.368065,-5.014753,1,9.444305088138425,39.3108,13.179736,1,52.008341052309646,0.9869089350750784,0.1838884579096496,0,0.0725919639838171,0.8931002757514648,0.2600858112356748,1.8279113563972669,1.5269553858753842,0,,,,13.0,-,2144820016660083072,0.1131590585264348,-0.0960800445043332,[2283],-1,7,15,1,TSS 184507.33+522936.24
